target.cycle,target.energy,target.edp,target.area,mapping.mapping,arch.pe,arch.mac,arch.meshX,arch.mem1_entries,arch.mem1_depth,arch.mem1_width,arch.mem1_instances,arch.mem1_word-bits,arch.mem1_network-word-bits,arch.mem1_n_rdwr_ports,arch.mem1_n_banks,arch.mem1_shared_bandwidth,arch.mem2_entries,arch.mem2_depth,arch.mem2_width,arch.mem2_instances,arch.mem2_meshX,arch.mem2_word-bits,arch.mem2_n_rdwr_ports,arch.mem2_n_banks,arch.mem2_shared_bandwidth,arch.name,prob.shape,prob.C,prob.Hdilation,prob.Hstride,prob.K,prob.N,prob.P,prob.Q,prob.R,prob.S,prob.Wdilation,prob.Wstride
8192,5.517841,0.04520216,0.708209,L3[WIO] P8 - L2[WI] N1 K16X - L1[O] K8 C8 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,25.452599,27.31451,0.708209,L3[WIO] P4 C4 K128 - L2[WI] N1 - L1[O] C16 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,77.393527,50.08661,0.708209,L3[WIO] C16 K16 P128 - L2[WI] N1 - L1[O] K8 C2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,62.941826,40.73394,0.708209,L3[WIO] P4 C16 K16 - L2[WI] N1 - L1[O] K8 C2 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
162816,141.277295,23.0022,0.708209,L3[WIO] C8 P128 K2 - L2[WI] N1 K16X - L1[O] K4 C2 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
97280,83.681746,8.14056,0.708209,L3[WIO] K64 C8 P8 - L2[WI] N1 K2X - L1[O] P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,94.884504,99.49361,0.708209,L3[WIO] P64 K32 C64 - L2[WI] N1 - L1[O] K4 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
778240,221.174298,172.1267,0.708209,L3[WIO] C32 K128 P4 - L2[WI] N1 - L1[O] P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
97280,84.145698,8.185693,0.708209,L3[WIO] C8 P64 K2 - L2[WI] N1 K16X - L1[O] K4 P2 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
155648,23.565899,3.667985,0.708209,L3[WIO] C4 K4 P64 - L2[WI] N1 - L1[O] K32 C2 P2 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,15.669129,4.107568,0.708209,L3[WIO] P8 K8 - L2[WI] N1 - L1[O] K16 C16 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
138240,38.838246,5.368999,0.708209,L3[WIO] P8 C8 K4 - L2[WI] N1 K8X - L1[O] K4 C8 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,21.347713,2.798087,0.708209,L3[WIO] K16 P32 - L2[WI] N1 K2X - L1[O] K4 C16 P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,68.548789,71.87861,0.708209,L3[WIO] P64 K32 - L2[WI] N1 - L1[O] K4 C64 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,13.748742,14.4166,0.708209,L3[WIO] P2 K64 - L2[WI] N1 - L1[O] K2 C64 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,9.466878,1.240843,0.708209,L3[WIO] K8 - L2[WI] N1 K8X - L1[O] K2 C64 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
778240,119.46992,92.97627,0.708209,L3[WIO] K8 C32 P8 - L2[WI] N1 - L1[O] K16 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
90112,72.127733,6.499574,0.708209,L3[WIO] C4 K64 P2 - L2[WI] N1 - L1[O] K2 P64 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
134144,121.475873,16.29526,0.708209,L3[WIO] P128 C4 - L2[WI] N1 K16X - L1[O] K8 C16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,41.258903,45.62905,0.708209,L3[WIO] C8 K2 P128 - L2[WI] N1 - L1[O] K64 C8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,66.385841,69.6106,0.708209,L3[WIO] K64 C8 - L2[WI] N1 - L1[O] K2 C8 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,18.828523,19.89738,0.708209,L3[WIO] P4 C2 K128 - L2[WI] N1 - L1[O] C32 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
188416,38.564248,7.266121,0.708209,L3[WIO] C8 K8 P16 - L2[WI] N1 - L1[O] K16 P8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
581632,89.477825,52.04317,0.708209,L3[WIO] P64 C8 K8 - L2[WI] N1 - L1[O] K16 C4 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1564672,248.099304,388.194,0.708209,L3[WIO] K32 C64 P8 - L2[WI] N1 - L1[O] K4 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,122.919298,128.8902,0.708209,L3[WIO] K128 P64 - L2[WI] N1 - L1[O] C64 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
319488,60.066316,19.19047,0.708209,L3[WIO] P32 C8 K8 - L2[WI] N1 - L1[O] K16 C2 P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,36.933008,40.84495,0.708209,L3[WIO] C8 P2 K32 - L2[WI] N1 - L1[O] K4 C8 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,219.189576,57.45923,0.708209,L3[WIO] C64 P32 - L2[WI] N1 K8X - L1[O] K16 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,22.36401,23.63357,0.708209,L3[WIO] P8 C2 K8 - L2[WI] N1 - L1[O] K16 C32 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1564672,329.414742,515.426,0.708209,L3[WIO] K128 C64 P4 - L2[WI] N1 - L1[O] P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,15.669129,4.107568,0.708209,L3[WIO] P8 K32 - L2[WI] N1 - L1[O] K4 C16 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,21.400359,0.7012469,0.708209,L3[WIO] K16 P4 C2 - L2[WI] N1 K4X - L1[O] K2 C4 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,61.432816,8.052122,0.708209,L3[WIO] P32 K32 C32 - L2[WI] N1 K4X - L1[O] P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
19456,18.778303,0.3653507,0.708209,L3[WIO] P16 K2 - L2[WI] N1 K8X - L1[O] K8 C8 P8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,169.299345,220.5171,0.708209,L3[WIO] C32 K64 P8 - L2[WI] N1 - L1[O] K2 C2 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,14.370963,1.883631,0.708209,L3[WIO] P2 K8 C16 - L2[WI] N1 K2X - L1[O] K8 P64 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
581632,64.489851,37.50936,0.708209,L3[WIO] K32 C8 P128 - L2[WI] N1 - L1[O] K4 C4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,68.548789,71.87861,0.708209,L3[WIO] P64 K4 - L2[WI] N1 - L1[O] K32 C64 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
36864,35.218498,1.298295,0.708209,L3[WIO] P32 K2 C2 - L2[WI] N1 K16X - L1[O] K4 C16 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
778240,114.16669,88.84908,0.708209,L3[WIO] C32 P2 K16 - L2[WI] N1 - L1[O] K8 P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1564672,247.893309,387.8717,0.708209,L3[WIO] K32 C64 P2 - L2[WI] N1 - L1[O] K4 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,40.264894,42.2208,0.708209,L3[WIO] P32 K32 - L2[WI] N1 - L1[O] K4 C64 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,19.753931,1.294594,0.708209,L3[WIO] K16 P2 - L2[WI] N1 K2X - L1[O] K4 C8 P64 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
391168,224.797798,87.93371,0.708209,L3[WIO] C64 P8 K2 - L2[WI] N1 K4X - L1[O] K16 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,170.951907,200.2626,0.708209,L3[WIO] K128 C16 P16 - L2[WI] N1 - L1[O] C4 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
20480,19.385129,0.3970074,0.708209,L3[WIO] P16 K2 C2 - L2[WI] N1 K16X - L1[O] K4 C4 P8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,19.437695,0.6369344,0.708209,L3[WIO] K16 C2 - L2[WI] N1 K2X - L1[O] K4 C2 P128 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,26.840381,14.4019,0.708209,L3[WIO] C4 K8 P2 - L2[WI] N1 K2X - L1[O] K8 C16 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,174.797148,204.7672,0.708209,L3[WIO] K128 C16 P128 - L2[WI] N1 - L1[O] C4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,124.102721,131.1478,0.708209,L3[WIO] K128 C2 P2 - L2[WI] N1 - L1[O] C32 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,63.449159,70.16969,0.708209,L3[WIO] P32 C8 K2 - L2[WI] N1 - L1[O] K64 C8 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
532480,16.985285,9.044324,0.708209,L3[WIO] K4 C2 P16 - L2[WI] N1 - L1[O] K32 C16 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,9.802092,1.28478,0.708209,L3[WIO] P2 K32 - L2[WI] N1 - L1[O] K4 C8 P64 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
319488,34.030819,10.87244,0.708209,L3[WIO] K2 C8 P16 - L2[WI] N1 - L1[O] K64 C2 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,64.444131,33.78728,0.708209,L3[WIO] K64 C16 - L2[WI] N1 K2X - L1[O] C4 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,20.801808,5.453069,0.708209,L3[WIO] P8 K8 C4 - L2[WI] N1 K2X - L1[O] K8 C8 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,75.196247,48.6646,0.708209,L3[WIO] C16 K16 P64 - L2[WI] N1 - L1[O] K8 C2 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,174.18504,91.32313,0.708209,L3[WIO] K128 P64 C32 - L2[WI] N1 - L1[O] P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,233.008059,244.3267,0.708209,L3[WIO] K128 P128 C32 - L2[WI] N1 - L1[O] C2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
286720,73.179439,20.98201,0.708209,L3[WIO] C4 K64 P8 - L2[WI] N1 - L1[O] K2 C4 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,120.756351,126.6222,0.708209,L3[WIO] K128 C64 - L2[WI] N1 - L1[O] P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,67.269713,70.53741,0.708209,L3[WIO] P2 K64 C8 - L2[WI] N1 - L1[O] K2 C8 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,66.600609,69.8358,0.708209,L3[WIO] P32 K32 C64 - L2[WI] N1 - L1[O] K4 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
35840,32.0938,1.150242,0.708209,L3[WIO] K32 P2 - L2[WI] N1 K4X - L1[O] C4 P64 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,19.051972,19.97744,0.708209,L3[WIO] P8 K4 - L2[WI] N1 - L1[O] K32 C64 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,15.413653,2.020298,0.708209,L3[WIO] K8 C64 - L2[WI] N1 K8X - L1[O] K2 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
155648,131.106042,20.40639,0.708209,L3[WIO] C4 P128 K2 - L2[WI] N1 - L1[O] K64 C2 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,12.408642,1.626426,0.708209,L3[WIO] K4 P64 - L2[WI] N1 K4X - L1[O] K8 C32 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,40.264894,42.2208,0.708209,L3[WIO] P32 K32 - L2[WI] N1 - L1[O] K4 C64 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
42240,12.632597,0.5336009,0.708209,L3[WIO] K4 P128 - L2[WI] N1 K4X - L1[O] K8 C4 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
73216,61.556349,4.50691,0.708209,L3[WIO] P4 C16 K8 - L2[WI] N1 K16X - L1[O] C4 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
286720,72.973444,20.92295,0.708209,L3[WIO] C4 K64 P2 - L2[WI] N1 - L1[O] K2 C4 P64 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
38912,35.672392,1.388084,0.708209,L3[WIO] P32 K4 C4 - L2[WI] N1 K4X - L1[O] K8 P4 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,172.541919,111.6636,0.708209,L3[WIO] C16 P128 K2 - L2[WI] N1 - L1[O] K64 C2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,39.061623,43.19903,0.708209,L3[WIO] C8 K2 P64 - L2[WI] N1 - L1[O] K64 C8 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,10.419415,1.365694,0.708209,L3[WIO] K2 P4 - L2[WI] N1 K8X - L1[O] K8 C64 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
532480,20.108781,10.70752,0.708209,L3[WIO] P8 C2 K4 - L2[WI] N1 - L1[O] K32 C16 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,13.261257,6.952718,0.708209,L3[WIO] P4 K128 - L2[WI] N1 - L1[O] C32 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,121.820658,127.7382,0.708209,L3[WIO] K128 P32 - L2[WI] N1 - L1[O] C64 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,11.571877,0.7583745,0.708209,L3[WIO] P128 - L2[WI] N1 K8X - L1[O] K16 C32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,13.606104,0.8916896,0.708209,L3[WIO] P8 K2 C4 - L2[WI] N1 K4X - L1[O] K16 C4 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
90112,31.830506,2.868311,0.708209,L3[WIO] P16 C4 K4 - L2[WI] N1 - L1[O] K32 P8 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1564672,234.300682,366.6037,0.708209,L3[WIO] C64 K16 P2 - L2[WI] N1 - L1[O] K8 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,38.009665,19.92801,0.708209,L3[WIO] P32 K64 - L2[WI] N1 - L1[O] K2 C32 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
139264,38.806301,5.404321,0.708209,L3[WIO] K32 C2 P8 - L2[WI] N1 - L1[O] K4 C4 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
155648,46.254357,7.199398,0.708209,L3[WIO] P32 C4 K4 - L2[WI] N1 - L1[O] K32 C2 P4 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,47.290868,6.198509,0.708209,L3[WIO] P16 K32 C32 - L2[WI] N1 K4X - L1[O] P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,8.636316,0.5659896,0.708209,L3[WIO] K128 - L2[WI] N1 - L1[O] C4 P128 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,68.548789,71.87861,0.708209,L3[WIO] P64 C64 - L2[WI] N1 - L1[O] K128 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
17408,8.832266,0.1537521,0.708209,L3[WIO] C2 K8 - L2[WI] N1 K8X - L1[O] K2 C4 P128 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,170.471252,199.6996,0.708209,L3[WIO] C16 K128 P2 - L2[WI] N1 - L1[O] C4 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
261120,221.89382,57.94091,0.708209,L3[WIO] C32 P128 K4 - L2[WI] N1 K16X - L1[O] K2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
